field_75482_h,doorOpeningRestrictionCounter,2,
field_75509_f,avoidSun,2,
field_75510_g,totalTicks,2,
field_75511_d,speed,2,
field_75512_e,pathSearchRange,2,
field_75513_b,worldObj,2,
field_75514_c,currentPath,2,
field_75515_a,theEntity,2,
field_75516_l,avoidsWater,2,
field_75517_m,canSwim,2,
field_75518_j,canPassOpenWoodenDoors,2,
field_75519_k,canPassClosedWoodenDoors,2,
field_75520_h,ticksAtLastPos,2,
field_75521_i,lastPosCheck,2,
field_75524_b,seenEntities,2,
field_75525_c,unseenEntities,2,
field_75526_a,entityObj,2,
field_75531_f,theVillage,2,
field_75537_a,worldObj,2,
field_75552_d,villageList,2,
field_75553_e,tickCounter,2,
field_75554_b,villagerPositionsList,2,
field_75555_c,newDoors,2,
field_75556_a,worldObj,2,
field_75580_f,lastAddDoorTimestamp,2,
field_75581_g,tickCounter,2,
field_75582_d,center,2,
field_75583_e,villageRadius,2,
field_75584_b,villageDoorInfoList,2,
field_75585_c,centerHelper,2,
field_75586_a,worldObj,2,
field_75587_j,numIronGolems,2,
field_75588_h,numVillagers,2,
field_75589_i,villageAgressors,2,
field_75590_b,agressionTime,2,
field_75592_a,agressor,2,
field_75603_f,creatureMaterial,2,
field_75604_g,isPeacefulCreature,2,
field_75605_d,creatureClass,2,
field_75606_e,maxNumberOfCreature,2,
field_75611_b,primaryColor,2,
field_75612_c,secondaryColor,2,
field_75613_a,spawnedID,2,
field_75622_f,stringToIDMapping,2,
field_75623_d,idToClassMap,2,
field_75624_e,classToIDMapping,2,
field_75625_b,stringToClassMapping,2,
field_75626_c,classToStringMapping,2,
field_75627_a,entityEggs,2,
field_75643_f,update,2,
field_75644_d,posZ,2,
field_75645_e,speed,2,
field_75646_b,posX,2,
field_75647_c,posY,2,
field_75648_a,entity,2,
field_75653_f,posY,2,
field_75654_g,posZ,2,
field_75655_d,isLooking,2,
field_75656_e,posX,2,
field_75657_b,deltaLookYaw,2,
field_75658_c,deltaLookPitch,2,
field_75659_a,entity,2,
field_75662_b,isJumping,2,
field_75663_a,entity,2,
field_75666_b,rotationTickCounter,2,
field_75667_c,prevRenderYawHead,2,
field_75668_a,theLiving,2,
field_75675_d,watched,2,
field_75676_b,dataValueId,2,
field_75677_c,watchedObject,2,
field_75678_a,objectType,2,
field_75694_d,lock,2,
field_75695_b,watchedObjects,2,
field_75696_c,objectChanged,2,
field_75697_a,dataTypes,2,
field_75699_D,offsetX,2,
field_75700_E,offsetY,2,
field_75702_A,title,2,
field_75703_B,sizeX,2,
field_75704_C,sizeY,2,
field_75728_z,maxArtTitleLength,2,
field_75731_b,priority,2,
field_75733_a,action,2,
field_75737_d,savedIOCounter,2,
field_75738_e,isThreadWaiting,2,
field_75739_b,threadedIOQueue,2,
field_75740_c,writeQueuedCounter,2,
field_75741_a,threadedIOInstance,2,
field_75748_d,idCounts,2,
field_75749_b,loadedDataMap,2,
field_75750_c,loadedDataList,2,
field_75751_a,saveHandler,2,
field_75767_f,saveDirectoryName,2,
field_75768_d,mapDataDir,2,
field_75769_e,initializationTime,2,
field_75770_b,worldDirectory,2,
field_75771_c,playersDirectory,2,
field_75778_d,tickCount,2,
field_75779_e,tickRate,2,
field_75780_b,executingTaskEntries,2,
field_75781_c,theProfiler,2,
field_75782_a,taskEntries,2,
field_75791_f,theEnumGameType,0,
field_75792_g,hardcore,0,
field_75793_d,sizeOnDisk,0,
field_75794_e,requiresConversion,0,
field_75795_b,displayName,0,
field_75796_c,lastTimePlayed,0,
field_75797_a,fileName,0,
field_75798_h,cheatsEnabled,0,
field_75808_a,savesDirectory,2,
field_75825_d,chunkSaveLocation,2,
field_75826_b,pendingAnvilChunksCoordinates,2,
field_75827_c,syncLockObject,2,
field_75828_a,chunksToRemove,2,
field_75833_f,distanceToNext,2,
field_75834_g,distanceToTarget,2,
field_75835_d,index,2,
field_75836_e,totalPathDistance,2,
field_75837_b,yCoord,2,
field_75838_c,zCoord,2,
field_75839_a,xCoord,2,
field_75840_j,hash,2,
field_75841_h,previous,2,
field_75842_i,visited,2,
field_75851_b,count,2,
field_75852_a,pathPoints,2,
field_75862_f,canPassClosedWoodenDoor,2,
field_75863_g,avoidsWater,2,
field_75864_d,pathOptions,2,
field_75865_e,canPassOpenWoodenDoors,2,
field_75866_b,path,2,
field_75867_c,pointMap,2,
field_75868_a,worldMap,2,
field_75869_h,canEntitySwim,2,
field_75882_b,currentPathIndex,2,
field_75883_c,pathLength,2,
field_75884_a,points,2,
field_75906_d,baseSeed,2,
field_75907_b,worldGenSeed,2,
field_75908_c,chunkSeed,2,
field_75909_a,parent,2,
field_75910_b,biomePatternGeneratorChain,2,
field_75911_c,riverPatternGeneratorChain,2,
field_75928_D,objectCraftStats,2,
field_75929_E,objectUseStats,2,
field_75930_F,objectBreakStats,2,
field_75932_A,playerKillsStat,2,
field_75933_B,fishCaughtStat,2,
field_75934_C,mineBlockStatArray,2,
field_75938_d,itemStats,2,
field_75939_e,objectMineStats,2,
field_75940_b,allStats,2,
field_75941_c,generalStats,2,
field_75942_a,oneShotStats,2,
field_75943_n,distanceFallenStat,2,
field_75944_o,distanceClimbedStat,2,
field_75945_l,distanceWalkedStat,2,
field_75946_m,distanceSwumStat,2,
field_75947_j,leaveGameStat,2,
field_75948_k,minutesPlayedStat,2,
field_75951_w,damageDealtStat,2,
field_75952_v,dropStat,2,
field_75953_u,jumpStat,2,
field_75954_t,distanceByPigStat,2,
field_75955_s,distanceByBoatStat,2,
field_75956_r,distanceByMinecartStat,2,
field_75957_q,distanceDoveStat,2,
field_75958_p,distanceFlownStat,2,
field_75959_z,mobKillsStat,2,
field_75960_y,deathsStat,2,
field_75961_x,damageTakenStat,2,
field_75972_f,isIndependent,2,
field_75974_d,decimalFormat,2,
field_75975_e,statId,2,
field_75976_b,type,2,
field_75977_c,numberFormat,2,
field_75978_a,statName,2,
field_75979_j,distanceStatType,2,
field_75980_h,simpleStatType,2,
field_75981_i,timeStatType,2,
field_75990_d,theItemStack,2,
field_75991_b,displayRow,2,
field_75992_c,parentAchievement,2,
field_75993_a,displayColumn,2,
field_75994_l,statStringFormatter,0,
field_75995_m,isSpecial,2,
field_75996_k,achievementDescription,2,
field_75998_D,enchantments,2,
field_75999_E,overkill,2,
field_76000_F,bookcase,2,
field_76001_A,potion,2,
field_76002_B,theEnd,2,
field_76003_C,theEnd2,2,
field_76004_f,openInventory,2,
field_76005_g,mineWood,2,
field_76006_d,maxDisplayRow,2,
field_76007_e,achievementList,2,
field_76008_b,minDisplayRow,2,
field_76009_c,maxDisplayColumn,2,
field_76010_a,minDisplayColumn,2,
field_76011_n,bakeCake,2,
field_76012_o,buildBetterPickaxe,2,
field_76013_l,buildHoe,2,
field_76014_m,makeBread,2,
field_76015_j,buildFurnace,2,
field_76016_k,acquireIron,2,
field_76017_h,buildWorkBench,2,
field_76018_i,buildPickaxe,2,
field_76019_w,diamonds,2,
field_76020_v,snipeSkeleton,2,
field_76021_u,flyPig,2,
field_76022_t,killCow,2,
field_76023_s,killEnemy,2,
field_76024_r,buildSword,2,
field_76025_q,onARail,2,
field_76026_p,cookFish,2,
field_76027_z,blazeRod,2,
field_76028_y,ghast,2,
field_76029_x,portal,2,
field_76032_d,slotHash,2,
field_76033_b,valueEntry,2,
field_76034_c,nextEntry,2,
field_76035_a,hashEntry,2,
field_76050_f,keySet,2,
field_76051_d,growFactor,2,
field_76052_e,versionStamp,2,
field_76053_b,count,2,
field_76054_c,threshold,2,
field_76055_a,slots,2,
field_76094_f,worldTime,2,
field_76095_g,lastTimePlayed,2,
field_76096_d,spawnY,2,
field_76097_e,spawnZ,2,
field_76098_b,terrainType,2,
field_76099_c,spawnX,2,
field_76100_a,randomSeed,2,
field_76101_n,rainTime,2,
field_76102_o,thundering,2,
field_76103_l,saveVersion,2,
field_76104_m,raining,2,
field_76105_j,dimension,2,
field_76106_k,levelName,2,
field_76107_h,sizeOnDisk,2,
field_76108_i,playerTag,2,
field_76109_u,initialized,2,
field_76110_t,allowCommands,2,
field_76111_s,hardcore,2,
field_76112_r,mapFeaturesEnabled,2,
field_76113_q,theGameType,2,
field_76114_p,thunderTime,2,
field_76115_a,theWorldInfo,2,
field_76117_a,internalMap,2,
field_76144_a,SIN_TABLE,2,
field_76147_d,hash,2,
field_76148_b,value,2,
field_76149_c,nextEntry,2,
field_76150_a,key,2,
field_76165_d,percentUseable,2,
field_76166_e,modCount,2,
field_76167_b,numHashElements,2,
field_76168_c,capacity,2,
field_76169_a,hashArray,2,
field_76189_a,dirty,2,
field_76190_i,mapName,2,
field_76196_g,playersArrayList,2,
field_76197_d,scale,2,
field_76198_e,colors,2,
field_76199_b,zCenter,2,
field_76200_c,dimension,2,
field_76201_a,xCenter,2,
field_76202_j,playersHashMap,2,
field_76203_h,playersVisibleOnMap,2,
field_76205_f,ticksUntilPlayerLocationMapUpdate,2,
field_76206_g,lastPlayerLocationOnMap,2,
field_76208_e,currentRandomNumber,2,
field_76211_a,entityplayerObj,2,
field_76212_d,iconRotation,2,
field_76214_b,centerX,2,
field_76215_c,centerZ,2,
field_76216_a,iconSize,2,
field_76233_E,piston,2,
field_76234_F,materialMapColor,2,
field_76235_G,canBurn,2,
field_76239_H,replaceable,2,
field_76240_I,isTranslucent,2,
field_76241_J,requiresNoTool,2,
field_76242_K,mobilityFlag,2,
field_76281_a,mapColorArray,2,
field_76290_q,colorIndex,2,
field_76291_p,colorValue,2,
field_76292_a,itemWeight,2,
field_76295_d,theMinimumChanceToGenerateItem,2,
field_76296_e,theMaximumChanceToGenerateItem,2,
field_76297_b,theItemId,2,
field_76299_d,maxGroupCount,2,
field_76300_b,entityClass,2,
field_76301_c,minGroupCount,2,
field_76302_b,enchantmentobj,2,
field_76303_c,enchantmentLevel,2,
field_76306_b,octaves,2,
field_76307_a,generatorCollection,2,
field_76312_d,permutations,2,
field_76313_b,yCoord,2,
field_76314_c,zCoord,2,
field_76315_a,xCoord,2,
field_76323_d,profilingSection,2,
field_76324_e,profilingMap,2,
field_76325_b,sectionList,2,
field_76326_c,timestampList,2,
field_76327_a,profilingEnabled,2,
field_76339_a,patternControlCode,2,
field_76342_b,second,2,
field_76343_a,first,2,
field_76366_f,starve,2,
field_76367_g,cactus,2,
field_76368_d,inWall,2,
field_76369_e,drown,2,
field_76370_b,onFire,2,
field_76371_c,lava,2,
field_76372_a,inFire,2,
field_76373_n,damageType,2,
field_76374_o,isUnblockable,2,
field_76376_m,magic,2,
field_76377_j,generic,2,
field_76378_k,explosion,2,
field_76379_h,fall,2,
field_76380_i,outOfWorld,2,
field_76381_t,difficultyScaled,2,
field_76382_s,projectile,2,
field_76383_r,fireDamage,2,
field_76384_q,hungerDamage,2,
field_76385_p,isDamageAllowedInCreativeMode,2,
field_76386_o,damageSourceEntity,2,
field_76387_p,indirectEntity,2,
field_76412_L,effectiveness,2,
field_76413_M,usable,2,
field_76414_N,liquidColor,2,
field_76415_H,id,2,
field_76416_I,name,2,
field_76417_J,statusIconIndex,2,
field_76418_K,isBadEffect,2,
field_76419_f,digSlowdown,2,
field_76420_g,damageBoost,2,
field_76421_d,moveSlowdown,2,
field_76422_e,digSpeed,2,
field_76424_c,moveSpeed,2,
field_76425_a,potionTypes,2,
field_76426_n,fireResistance,2,
field_76427_o,waterBreathing,2,
field_76428_l,regeneration,2,
field_76429_m,resistance,2,
field_76430_j,jump,2,
field_76431_k,confusion,2,
field_76432_h,heal,2,
field_76433_i,harm,2,
field_76434_w,healthBoost,2,
field_76436_u,poison,2,
field_76437_t,weakness,2,
field_76438_s,hunger,2,
field_76439_r,nightVision,2,
field_76440_q,blindness,2,
field_76441_p,invisibility,2,
field_76443_y,saturation,2,
field_76444_x,absorption,2,
field_76447_d,freeLargeArrays,2,
field_76448_e,inUseLargeArrays,2,
field_76449_b,freeSmallArrays,2,
field_76450_c,inUseSmallArrays,2,
field_76451_a,intCacheSize,2,
field_76460_b,duration,2,
field_76461_c,amplifier,2,
field_76462_a,potionID,2,
field_76476_f,syncLock,2,
field_76477_g,isRunning,2,
field_76478_d,playerStatsCollector,2,
field_76479_e,threadTrigger,2,
field_76480_b,uniqueID,2,
field_76481_c,serverUrl,2,
field_76483_h,selfCounter,2,
field_76488_a,doBlockNotify,2,
field_76501_f,height,2,
field_76502_g,heightAttenuation,2,
field_76503_d,basePos,2,
field_76504_e,heightLimit,2,
field_76505_b,rand,2,
field_76506_c,worldObj,2,
field_76507_a,otherCoordPairs,2,
field_76508_n,leafDistanceLimit,2,
field_76509_o,leafNodes,2,
field_76510_l,trunkSize,2,
field_76511_m,heightLimitLimit,2,
field_76512_j,scaleWidth,2,
field_76513_k,leafDensity,2,
field_76514_h,branchDensity,2,
field_76515_i,branchSlope,2,
field_76517_b,numberOfBlocks,2,
field_76520_b,woodMetadata,2,
field_76521_c,leavesMetadata,2,
field_76522_a,baseHeight,2,
field_76523_a,mushroomType,2,
field_76530_d,metaLeaves,2,
field_76531_b,vinesGrow,2,
field_76532_c,metaWood,2,
field_76533_a,minTreeHeight,2,
field_76534_b,tallGrassMetadata,2,
field_76539_b,radius,2,
field_76541_b,numberOfBlocks,2,
field_76545_b,itemsToGenerateInBonusChest,2,
field_76546_a,theBonusChestGenerator,2,
field_76547_b,nbtTags,2,
field_76548_a,chunkCoordinate,2,
field_76553_a,regionsByFilename,2,
field_76573_f,lightBrightnessTable,2,
field_76574_g,dimensionId,2,
field_76575_d,isHellWorld,2,
field_76576_e,hasNoSky,2,
field_76577_b,terrainType,2,
field_76578_c,worldChunkMgr,2,
field_76579_a,worldObj,2,
field_76580_h,colorsSunriseSunset,2,
field_76583_b,depthBits,2,
field_76584_c,depthBitsPlusFour,2,
field_76585_a,data,2,
field_76634_f,heightMap,2,
field_76635_g,xPosition,2,
field_76636_d,isChunkLoaded,2,
field_76637_e,worldObj,2,
field_76638_b,precipitationHeightMap,2,
field_76639_c,updateSkylightColumns,2,
field_76640_a,isLit,2,
field_76641_n,lastSaveTime,2,
field_76642_o,sendUpdates,2,
field_76643_l,isModified,2,
field_76644_m,hasEntities,2,
field_76645_j,entityLists,2,
field_76646_k,isTerrainPopulated,2,
field_76647_h,zPosition,2,
field_76649_t,queuedLightChecks,2,
field_76650_s,isGapLightingUpdated,2,
field_76651_r,blockBiomeArray,2,
field_76652_q,storageArrays,2,
field_76678_f,blockMetadataArray,2,
field_76679_g,blocklightArray,2,
field_76680_d,blockLSBArray,2,
field_76681_e,blockMSBArray,2,
field_76682_b,blockRefCount,2,
field_76683_c,tickRefCount,2,
field_76684_a,yBase,2,
field_76685_h,skylightArray,2,
field_76687_b,depthBits,2,
field_76688_c,depthBitsPlusFour,2,
field_76689_a,data,2,
field_76692_f,data,2,
field_76693_g,blocks,2,
field_76694_d,blockLight,2,
field_76695_e,skyLight,2,
field_76696_b,terrainPopulated,2,
field_76697_c,heightmap,2,
field_76698_a,lastUpdated,2,
field_76699_l,z,2,
field_76701_k,x,2,
field_76702_h,entities,2,
field_76714_f,sectorFree,2,
field_76715_g,sizeDelta,2,
field_76716_d,offsets,2,
field_76717_e,chunkTimestamps,2,
field_76718_b,fileName,2,
field_76719_c,dataFile,2,
field_76720_a,emptySector,2,
field_76721_h,lastModified,2,
field_76722_b,chunkX,2,
field_76723_c,chunkZ,2,
field_76748_D,minHeight,2,
field_76749_E,maxHeight,2,
field_76750_F,temperature,2,
field_76751_G,rainfall,2,
field_76752_A,topBlock,2,
field_76753_B,fillerBlock,2,
field_76754_C,fillerBlockMetadata,2,
field_76755_L,spawnableWaterCreatureList,2,
field_76756_M,biomeID,2,
field_76757_N,worldGeneratorTrees,2,
field_76758_O,worldGeneratorBigTree,2,
field_76759_H,waterColorMultiplier,2,
field_76760_I,theBiomeDecorator,2,
field_76761_J,spawnableMonsterList,2,
field_76762_K,spawnableCreatureList,2,
field_76763_Q,worldGeneratorSwamp,2,
field_76765_S,enableRain,2,
field_76766_R,enableSnow,2,
field_76767_f,forest,2,
field_76768_g,taiga,2,
field_76769_d,desert,2,
field_76770_e,extremeHills,2,
field_76771_b,ocean,2,
field_76772_c,plains,2,
field_76773_a,biomeList,2,
field_76774_n,icePlains,2,
field_76775_o,iceMountains,2,
field_76776_l,frozenOcean,2,
field_76777_m,frozenRiver,2,
field_76778_j,hell,2,
field_76779_k,sky,2,
field_76780_h,swampland,2,
field_76781_i,river,2,
field_76782_w,jungle,2,
field_76783_v,extremeHillsEdge,2,
field_76784_u,taigaHills,2,
field_76785_t,forestHills,2,
field_76786_s,desertHills,2,
field_76787_r,beach,2,
field_76788_q,mushroomIslandShore,2,
field_76789_p,mushroomIsland,2,
field_76790_z,color,2,
field_76791_y,biomeName,2,
field_76792_x,jungleHills,2,
field_76798_D,mushroomsPerChunk,2,
field_76799_E,reedsPerChunk,2,
field_76800_F,cactiPerChunk,2,
field_76801_G,sandPerChunk,2,
field_76802_A,flowersPerChunk,2,
field_76803_B,grassPerChunk,2,
field_76804_C,deadBushPerChunk,2,
field_76805_H,sandPerChunk2,2,
field_76806_I,clayPerChunk,2,
field_76807_J,bigMushroomsPerChunk,2,
field_76808_K,generateLakes,2,
field_76809_f,clayGen,2,
field_76810_g,sandGen,2,
field_76811_d,chunk_Z,2,
field_76813_b,randomGenerator,2,
field_76814_c,chunk_X,2,
field_76815_a,currentWorld,2,
field_76816_n,redstoneGen,2,
field_76817_o,diamondGen,2,
field_76818_l,ironGen,2,
field_76819_m,goldGen,2,
field_76820_j,gravelGen,2,
field_76821_k,coalGen,2,
field_76822_h,gravelAsSandGen,2,
field_76823_i,dirtGen,2,
field_76824_w,cactusGen,2,
field_76825_v,reedGen,2,
field_76826_u,bigMushroomGen,2,
field_76827_t,mushroomRedGen,2,
field_76828_s,mushroomBrownGen,2,
field_76831_p,lapisGen,2,
field_76832_z,treesPerChunk,2,
field_76833_y,waterlilyPerChunk,2,
field_76834_x,waterlilyGen,2,
field_76835_L,spikeGen,2,
field_76841_d,cache,2,
field_76842_b,lastCleanupTime,2,
field_76843_c,cacheMap,2,
field_76844_a,chunkManager,2,
field_76886_f,lastAccessTime,2,
field_76888_d,xPosition,2,
field_76889_e,zPosition,2,
field_76890_b,rainfallValues,2,
field_76891_c,biomes,2,
field_76942_f,biomeCache,2,
field_76943_g,biomesToSpawnIn,2,
field_76944_d,genBiomes,2,
field_76945_e,biomeIndexLayer,2,
field_76946_f,rainfall,2,
field_76947_d,biomeGenerator,2,
field_76987_f,shadowOpaque,0,
field_76989_e,shadowSize,0,
field_76990_c,renderManager,0,
field_76993_a,blockRenderer,0,
field_76998_a,modelBoat,0,
field_77002_a,scale,0,
field_77013_a,modelMinecart,0,
field_77023_b,zLevel,0,
field_77024_a,renderWithColor,0,
field_77025_h,random,0,
field_77045_g,mainModel,0,
field_77046_h,renderPassModel,0,
field_77050_a,ironGolemModel,0,
field_77056_a,villagerModel,0,
field_77064_a,creeperModel,0,
field_77071_a,modelBipedMain,0,
field_77073_a,scale,0,
field_77077_b,rnd,0,
field_77078_a,endermanModel,0,
field_77084_b,modelDragon,0,
field_77092_a,scaleAmount,0,
field_77094_a,snowmanModel,0,
field_77108_b,modelArmorChestplate,0,
field_77109_a,modelBipedMain,0,
field_77111_i,modelArmor,0,
field_77133_f,worldType,2,
field_77134_g,generatorVersion,2,
field_77135_d,LARGE_BIOMES,2,
field_77136_e,DEFAULT_1_1,2,
field_77137_b,DEFAULT,2,
field_77138_c,FLAT,2,
field_77139_a,worldTypes,2,
field_77140_h,canBeCreated,2,
field_77141_i,isWorldTypeVersioned,2,
field_77151_f,name,2,
field_77154_e,id,2,
field_77168_f,commandsAllowed,2,
field_77169_g,bonusChestEnabled,2,
field_77170_d,hardcoreEnabled,2,
field_77171_e,terrainType,2,
field_77172_b,theGameType,2,
field_77173_c,mapFeaturesEnabled,2,
field_77174_a,seed,2,
field_77177_f,nextTickEntryID,2,
field_77178_g,tickEntryID,2,
field_77180_e,scheduledTime,2,
field_77181_b,yCoord,2,
field_77182_c,zCoord,2,
field_77183_a,xCoord,2,
field_77187_a,random,2,
field_77193_b,eligibleChunksForSpawning,2,
field_77198_c,defaultLightValue,2,
field_77275_b,chunkZPos,2,
field_77276_a,chunkXPos,2,
field_77280_f,explosionSize,2,
field_77281_g,affectedBlockPositions,2,
field_77282_d,explosionZ,2,
field_77283_e,exploder,2,
field_77284_b,explosionX,2,
field_77285_c,explosionY,2,
field_77286_a,isFlaming,2,
field_77287_j,worldObj,2,
field_77290_i,explosionRNG,2,
field_77327_f,blastProtection,2,
field_77328_g,projectileProtection,2,
field_77329_d,fireProtection,2,
field_77330_e,featherFalling,2,
field_77331_b,enchantmentsList,2,
field_77332_c,protection,2,
field_77333_a,weight,2,
field_77334_n,fireAspect,2,
field_77335_o,looting,2,
field_77336_l,baneOfArthropods,2,
field_77337_m,knockback,2,
field_77338_j,sharpness,2,
field_77339_k,smite,2,
field_77340_h,respiration,2,
field_77341_i,aquaAffinity,2,
field_77342_w,infinity,2,
field_77343_v,flame,2,
field_77344_u,punch,2,
field_77345_t,power,2,
field_77346_s,fortune,2,
field_77347_r,unbreaking,2,
field_77348_q,silkTouch,2,
field_77349_p,efficiency,2,
field_77350_z,name,2,
field_77351_y,type,2,
field_77352_x,effectId,2,
field_77353_D,thresholdEnchantability,2,
field_77354_A,protectionName,2,
field_77355_B,baseEnchantability,2,
field_77356_a,protectionType,2,
field_77357_C,levelEnchantability,2,
field_77358_D,thresholdEnchantability,2,
field_77359_A,protectionName,2,
field_77360_B,baseEnchantability,2,
field_77361_a,damageType,2,
field_77362_C,levelEnchantability,2,
field_77400_d,toolUses,2,
field_77401_b,secondItemToBuy,2,
field_77402_c,itemToSell,2,
field_77403_a,itemToBuy,2,
field_77471_a,foliageBuffer,0,
field_77476_b,lightmapTexUnit,0,
field_77478_a,defaultTexUnit,0,
field_77481_a,grassBuffer,0,
field_77490_b,lanServerIpPort,0,
field_77491_c,timeLastSeen,0,
field_77492_a,lanServerMotd,0,
field_77494_b,entityLiving,2,
field_77495_a,livingModifier,2,
field_77496_b,source,2,
field_77497_a,damageModifier,2,
field_77498_b,broadcastAddress,0,
field_77499_c,socket,0,
field_77500_a,localServerList,0,
field_77520_b,enchantmentModifierDamage,2,
field_77521_c,enchantmentModifierLiving,2,
field_77522_a,enchantmentRand,2,
field_77526_d,isStopping,0,
field_77527_e,address,0,
field_77528_b,motd,0,
field_77529_c,socket,0,
field_77555_b,listOfLanServers,0,
field_77556_a,wasUpdated,0,
field_77574_d,recipeItems,2,
field_77575_e,recipeOutput,2,
field_77576_b,recipeWidth,2,
field_77577_c,recipeHeight,2,
field_77579_b,recipeItems,2,
field_77580_a,recipeOutput,2,
field_77584_b,recipeItems,2,
field_77585_a,recipePatterns,2,
field_77587_b,recipeItems,2,
field_77588_a,recipePatterns,2,
field_77591_a,recipeItems,2,
field_77597_b,recipes,2,
field_77598_a,instance,2,
field_77604_b,smeltingList,2,
field_77605_c,experienceList,2,
field_77606_a,smeltingBase,2,
field_77610_b,recipeItems,2,
field_77611_a,recipePatterns,2,
field_77697_d,itemRand,2,
field_77699_b,maxDurability,2,
field_77700_c,containerItem,2,
field_77701_a,tabToDisplayOn,2,
field_77774_bZ,unlocalizedName,2,
field_77777_bU,maxStackSize,2,
field_77785_bY,potionEffect,2,
field_77787_bX,hasSubtypes,2,
field_77789_bW,bFull3D,2,
field_77791_bV,itemIcon,0,
field_77836_a,effectCache,2,
field_77838_b,soilBlockID,2,
field_77841_a,minecartType,2,
field_77843_a,theToolMaterial,2,
field_77850_cb,potionDuration,2,
field_77851_ca,potionId,2,
field_77852_bZ,alwaysEdible,2,
field_77853_b,healAmount,2,
field_77854_c,saturationModifier,2,
field_77855_a,itemUseDuration,2,
field_77856_bY,isWolfsFavoriteMeat,2,
field_77857_cc,potionAmplifier,2,
field_77858_cd,potionEffectProbability,2,
field_77862_b,toolMaterial,2,
field_77864_a,efficiencyOnProperMaterial,2,
field_77865_bY,damageVsEntity,2,
field_77870_a,doorMaterial,2,
field_77876_a,isFull,2,
field_77878_bZ,material,2,
field_77879_b,damageReduceAmount,2,
field_77880_c,renderIndex,2,
field_77881_a,armorType,2,
field_77882_bY,maxDamageArray,2,
field_77918_f,speckledMelonEffect,2,
field_77919_g,blazePowderEffect,2,
field_77920_d,spiderEyeEffect,2,
field_77921_e,fermentedSpiderEyeEffect,2,
field_77922_b,sugarEffect,2,
field_77923_c,ghastTearEffect,2,
field_77926_o,potionPrefixes,2,
field_77927_l,potionRequirements,2,
field_77928_m,potionAmplifiers,2,
field_77929_j,glowstoneEffect,2,
field_77930_k,gunpowderEffect,2,
field_77931_h,magmaCreamEffect,2,
field_77932_i,redstoneEffect,2,
field_77934_f,rarityName,2,
field_77937_e,rarityColor,2,
field_77990_d,stackTagCompound,2,
field_77991_e,metadata,2,
field_77992_b,animationsToGo,2,
field_77994_a,stackSize,2,
field_78001_f,harvestLevel,2,
field_78002_g,maxUses,2,
field_78008_j,enchantability,2,
field_78010_h,efficiencyOnProperMaterial,2,
field_78011_i,damageVsEntity,2,
field_78026_f,tabMisc,2,
field_78027_g,tabAllSearch,2,
field_78028_d,tabRedstone,2,
field_78029_e,tabTransport,2,
field_78030_b,tabBlock,2,
field_78031_c,tabDecorations,2,
field_78032_a,creativeTabArray,2,
field_78033_n,tabIndex,2,
field_78034_o,tabLabel,2,
field_78035_l,tabMaterials,2,
field_78036_m,tabInventory,2,
field_78037_j,tabCombat,2,
field_78038_k,tabBrewing,2,
field_78039_h,tabFood,2,
field_78040_i,tabTools,2,
field_78041_r,drawTitle,2,
field_78042_q,hasScrollbar,2,
field_78043_p,theTexture,2,
field_78048_f,maxDamageFactor,2,
field_78049_g,damageReductionAmountArray,2,
field_78055_h,enchantability,2,
field_78089_u,textureHeight,0,
field_78090_t,textureWidth,0,
field_78091_s,isChild,0,
field_78092_r,boxList,0,
field_78093_q,isRiding,0,
field_78094_a,modelTextureMap,0,
field_78095_p,swingProgress,0,
field_78096_f,flippingPageLeft,0,
field_78097_g,bookSpine,0,
field_78098_d,pagesLeft,0,
field_78099_e,flippingPageRight,0,
field_78100_b,coverLeft,0,
field_78101_c,pagesRight,0,
field_78102_a,coverRight,0,
field_78103_a,boatSides,0,
field_78105_b,blazeHead,0,
field_78106_a,blazeSticks,0,
field_78112_f,bipedRightArm,0,
field_78113_g,bipedLeftArm,0,
field_78114_d,bipedHeadwear,0,
field_78115_e,bipedBody,0,
field_78116_c,bipedHead,0,
field_78117_n,isSneak,0,
field_78118_o,aimedBow,0,
field_78119_l,heldItemLeft,0,
field_78120_m,heldItemRight,0,
field_78121_j,bipedEars,0,
field_78122_k,bipedCloak,0,
field_78123_h,bipedRightLeg,0,
field_78124_i,bipedLeftLeg,0,
field_78125_b,isAttacking,0,
field_78126_a,isCarrying,0,
field_78127_b,tentacles,0,
field_78128_a,body,0,
field_78129_f,leg3,0,
field_78130_g,leg4,0,
field_78131_d,leg1,0,
field_78132_e,leg2,0,
field_78134_c,body,0,
field_78135_a,head,0,
field_78136_f,leftWing,0,
field_78137_g,bill,0,
field_78138_d,leftLeg,0,
field_78139_e,rightWing,0,
field_78140_b,body,0,
field_78141_c,rightLeg,0,
field_78142_a,head,0,
field_78143_h,chin,0,
field_78144_f,leg4,0,
field_78146_d,leg2,0,
field_78147_e,leg3,0,
field_78148_b,body,0,
field_78149_c,leg1,0,
field_78150_a,head,0,
field_78152_i,headRotationAngleX,0,
field_78154_a,sideModels,0,
field_78155_f,ocelotTail2,0,
field_78156_g,ocelotHead,0,
field_78157_d,ocelotFrontRightLeg,0,
field_78158_e,ocelotTail,0,
field_78159_b,ocelotBackRightLeg,0,
field_78160_c,ocelotFrontLeftLeg,0,
field_78161_a,ocelotBackLeftLeg,0,
