searge,name,side,desc
func_73836_a,renderPumpkinBlur,0,
func_73863_a,drawScreen,0,
func_73864_a,mouseClicked,0,
func_73866_w_,initGui,0,
func_73868_f,doesGuiPauseGame,0,
func_73869_a,keyTyped,0,
func_73876_c,updateScreen,0,
func_73878_a,confirmClicked,0,
func_73968_a,rotateAndBlurSkybox,0,
func_73969_a,addSingleplayerMultiplayerButtons,0,
func_73970_b,drawPanorama,0,
func_73971_c,renderSkybox,0,
func_73972_b,addDemoButtons,0,
func_74275_a,updateTimer,0,
func_74290_a,getTimestampedPNGFileForDirectory,0,
func_74296_a,getOptionFloatValue,0,
func_74297_c,getKeyBinding,0,
func_74298_c,getKeyDisplayString,0,
func_74299_a,getTranslation,0,
func_74300_a,loadOptions,0,
func_74303_b,saveOptions,0,
func_74304_a,setOptionFloatValue,0,
func_74305_a,parseFloat,0,
func_74306_a,setOptionValue,0,
func_74308_b,getOptionOrdinalValue,0,
func_74309_c,shouldRenderClouds,0,
func_74371_a,checkARBOcclusion,0,
func_74372_a,grabMouseCursor,0,
func_74373_b,ungrabMouseCursor,0,
func_74374_c,mouseXYChange,0,
func_74378_d,getEnumString,0,
func_74379_a,getEnumOptions,0,
func_74380_a,getEnumFloat,0,
func_74381_c,returnEnumOrdinal,0,
func_74382_b,getEnumBoolean,0,
func_74428_b,processReceivedPackets,2,
func_74430_c,getRemoteAddress,2,
func_74505_d,unpressKey,0,
func_74506_a,unPressAllKeys,0,
func_74507_a,onTick,0,
func_74508_b,resetKeyBindingArrayAndHash,0,
func_74510_a,setKeyBindState,0,
func_74517_a,setColorBuffer,0,
func_74518_a,disableStandardItemLighting,0,
func_74519_b,enableStandardItemLighting,0,
func_74520_c,enableGUIStandardItemLighting,0,
func_74521_a,setColorBuffer,0,
func_74523_b,deleteDisplayLists,0,
func_74524_c,createDirectByteBuffer,0,
func_74525_a,deleteTexturesAndDisplayLists,0,
func_74526_a,generateDisplayLists,0,
func_74527_f,createDirectIntBuffer,0,
func_74529_h,createDirectFloatBuffer,0,
func_74535_a,formatString,0,
func_74539_c,getChatLineID,0,
func_74540_b,getUpdatedCounter,0,
func_74583_a,updateRenderInfo,0,
func_74585_b,projectViewFromEntity,0,
func_74732_a,getId,2,
func_74734_a,write,2,
func_74737_b,copy,2,
func_74742_a,appendTag,2,
func_74744_a,removeTag,0,
func_74745_c,tagCount,2,
func_74757_a,setBoolean,2,
func_74759_k,getIntArray,2,
func_74760_g,getFloat,2,
func_74762_e,getInteger,2,
func_74763_f,getLong,2,
func_74764_b,hasKey,2,
func_74765_d,getShort,2,
func_74767_n,getBoolean,2,
func_74768_a,setInteger,2,
func_74769_h,getDouble,2,
func_74770_j,getByteArray,2,
func_74771_c,getByte,2,
func_74772_a,setLong,2,
func_74773_a,setByteArray,2,
func_74774_a,setByte,2,
func_74775_l,getCompoundTag,2,
func_74776_a,setFloat,2,
func_74777_a,setShort,2,
func_74778_a,setString,2,
func_74779_i,getString,2,
func_74780_a,setDouble,2,
func_74781_a,getTag,2,
func_74782_a,setTag,2,
func_74783_a,setIntArray,2,
func_74793_a,safeWrite,0,
func_74794_a,read,2,
func_74795_b,write,0,
func_74796_a,readCompressed,2,
func_74797_a,read,0,
func_74798_a,compress,2,
func_74799_a,writeCompressed,2,
func_74800_a,write,2,
func_74803_a,translateKeyFormat,2,
func_74805_b,translateKey,2,
func_74808_a,getInstance,2,
func_74837_a,translateToLocalFormatted,2,
func_74838_a,translateToLocal,2,
func_74844_a,getErrorOjbects,2,
func_74860_a,isLiquidInStructureBoundingBox,2,
func_74861_a,buildComponent,2,
func_74862_a,getYWithOffset,2,
func_74865_a,getXWithOffset,2,
func_74869_a,generateStructureDispenserContents,2,
func_74871_b,clearCurrentPositionBlocksUpwards,2,
func_74873_b,getZWithOffset,2,
func_74874_b,getBoundingBox,2,
func_74875_a,addComponentParts,2,
func_74877_c,getComponentType,2,
func_74878_a,fillWithAir,2,
func_74879_a,generateStructureChestContents,2,
func_74881_a,placeDoorAtCurrentPosition,2,
func_74882_a,fillWithRandomizedBlocks,2,
func_74883_a,findIntersecting,2,
func_74888_b,getVillagerType,2,
func_74889_b,getAverageGroundLevel,2,
func_74891_a,getNextComponentNN,2,
func_74893_a,spawnVillagers,2,
func_74894_b,getNextComponentPP,2,
func_74895_a,canVillageGoDeeper,2,
func_74925_d,getWorldChunkManager,2,
func_74950_a,findValidPlacement,2,
func_74951_a,findValidPlacement,2,
func_74954_a,findValidPlacement,2,
func_74959_a,getNextComponent,2,
func_74960_a,getTotalWeight,2,
func_74961_b,getNextComponentX,2,
func_74962_a,getNextComponent,2,
func_74963_a,getNextComponentNormal,2,
func_74964_a,isAboveGround,2,
func_74965_c,getNextComponentZ,2,
func_74966_a,createValidComponent,2,
func_74973_a,createValidComponent,2,
func_74974_a,createValidComponent,2,
func_74975_a,createValidComponent,2,
func_74977_a,createValidComponent,2,
func_74978_a,createValidComponent,2,
func_74979_a,createValidComponent,2,
func_74980_a,createValidComponent,2,
func_74981_a,createValidComponent,2,
func_74982_a,createValidComponent,2,
func_74983_a,createValidComponent,2,
func_74984_a,createValidComponent,2,
func_74985_a,createValidComponent,2,
func_74986_a,getNextComponentNormal,2,
func_74987_c,getNextComponentZ,2,
func_74988_a,getRandomDoor,2,
func_74989_b,getNextComponentX,2,
func_74990_a,placeDoor,2,
func_74991_a,canStrongholdGoDeeper,2,
func_74994_a,findValidPlacement,2,
func_75000_a,findValidPlacement,2,
func_75004_a,findValidPlacement,2,
func_75006_a,findValidPlacement,2,
func_75010_a,findValidPlacement,2,
func_75012_a,findValidPlacement,2,
func_75016_a,findValidPlacement,2,
func_75018_a,findValidPlacement,2,
func_75022_a,getStrongholdStairsComponent,2,
func_75028_a,findValidPlacement,2,
func_75047_a,canSpawnStructureAtCoords,2,
func_75048_a,hasStructureAt,2,
func_75049_b,getStructureStart,2,
func_75051_a,generateStructuresInChunk,2,
func_75052_o_,getCoordList,2,
func_75059_a,getSpawnList,2,
func_75062_a,selectBlocks,2,
func_75064_b,getSelectedBlockMetaData,2,
func_75067_a,markAvailableHeight,2,
func_75068_a,generateStructure,2,
func_75069_d,isSizeableStructure,2,
func_75070_a,setRandomHeight,2,
func_75071_a,getBoundingBox,2,
func_75072_c,updateBoundingBox,2,
func_75073_b,getComponents,2,
func_75077_d,getNextVillageStructureComponent,2,
func_75080_e,getNextComponentVillagePath,2,
func_75081_c,getNextVillageComponent,2,
func_75084_a,getStructureVillageWeightedPieceList,2,
func_75085_a,canSpawnMoreVillagePiecesOfType,2,
func_75086_a,canSpawnMoreVillagePieces,2,
func_75091_a,writeCapabilitiesToNBT,2,
func_75092_a,setFlySpeed,0,
func_75093_a,getFlySpeed,2,
func_75094_b,getWalkSpeed,2,
func_75095_b,readCapabilitiesFromNBT,2,
func_75112_a,readNBT,2,
func_75113_a,addExhaustion,2,
func_75114_a,setFoodLevel,0,
func_75115_e,getSaturationLevel,2,
func_75116_a,getFoodLevel,2,
func_75117_b,writeNBT,2,
func_75118_a,onUpdate,2,
func_75119_b,setFoodSaturationLevel,0,
func_75120_b,getPrevFoodLevel,0,
func_75121_c,needFood,2,
func_75122_a,addStats,2,
func_75128_a,setCanCraft,2,
func_75129_b,getCanCraft,2,
func_75130_a,onCraftMatrixChanged,2,
func_75131_a,putStacksInSlots,0,
func_75132_a,onCraftGuiOpened,2,
func_75133_b,retrySlotClick,2,
func_75134_a,onContainerClosed,2,
func_75135_a,mergeItemStack,2,
func_75136_a,getNextTransactionID,0,
func_75137_b,updateProgressBar,0,
func_75138_a,getInventory,2,
func_75139_a,getSlot,2,
func_75140_a,enchantItem,2,
func_75141_a,putStackInSlot,2,
func_75142_b,detectAndSendChanges,2,
func_75144_a,slotClick,2,
func_75145_c,canInteractWith,2,
func_75146_a,addSlotToContainer,2,
func_75147_a,getSlotFromInventory,2,
func_75174_d,getMerchantInventory,2,
func_75175_c,setCurrentRecipeIndex,2,
func_75189_a,canSpawnMoreStructuresOfType,2,
func_75190_a,canSpawnMoreStructures,2,
func_75196_c,getNextValidComponent,2,
func_75198_a,prepareStructurePieces,2,
func_75200_a,getStrongholdComponentFromWeightedPiece,2,
func_75201_b,getNextComponent,2,
func_75202_c,canAddStructurePieces,2,
func_75208_c,onCrafting,2,
func_75209_a,decrStackSize,2,
func_75210_a,onCrafting,2,
func_75211_c,getStack,2,
func_75212_b,getBackgroundIconIndex,0,
func_75214_a,isItemValid,2,
func_75215_d,putStack,2,
func_75216_d,getHasStack,2,
func_75217_a,isHere,2,
func_75218_e,onSlotChanged,2,
func_75219_a,getSlotStackLimit,2,
func_75220_a,onSlotChange,2,
func_75230_a,doTrade,2,
func_75243_a_,canHoldPotion,2,
func_75246_d,updateTask,2,
func_75247_h,getMutexBits,2,
func_75248_a,setMutexBits,2,
func_75249_e,startExecuting,2,
func_75250_a,shouldExecute,2,
func_75251_c,resetTask,2,
func_75252_g,isInterruptible,2,
func_75253_b,continueExecuting,2,
func_75270_a,setSitting,2,
func_75277_f,isRunning,2,
func_75295_a,canEasilyReach,2,
func_75296_a,isSuitableTarget,2,
func_75366_f,findPossibleShelter,2,
func_75382_a,hasPlayerGotBoneInHand,2,
func_75388_i,spawnBaby,2,
func_75389_f,getNearbyMate,2,
func_75446_f,checkSufficientDoorsPresentForNewVillager,2,
func_75447_i,giveBirth,2,
func_75461_b,findRandomTargetBlockAwayFrom,2,
func_75462_c,findRandomTargetBlock,2,
func_75463_a,findRandomTarget,2,
func_75464_a,findRandomTargetBlockTowards,2,
func_75466_d,resetDoorOpeningRestrictionCounter,2,
func_75467_a,isInside,2,
func_75468_f,getDoorOpeningRestrictionCounter,2,
func_75469_c,getInsideDistanceSquare,2,
func_75470_e,incrementDoorOpeningRestrictionCounter,2,
func_75471_a,getInsidePosX,2,
func_75472_c,getInsidePosZ,2,
func_75473_b,getInsidePosY,2,
func_75474_b,getDistanceSquared,2,
func_75483_a,isSafeToStandAt,2,
func_75484_a,setPath,2,
func_75485_k,canNavigate,2,
func_75486_a,getAvoidsWater,2,
func_75487_m,removeSunnyPath,2,
func_75488_a,getPathToXYZ,2,
func_75489_a,setSpeed,2,
func_75490_c,setEnterDoors,2,
func_75491_a,setAvoidsWater,2,
func_75492_a,tryMoveToXYZ,2,
func_75493_a,isDirectPathBetweenPoints,2,
func_75494_a,getPathToEntityLiving,2,
func_75495_e,setCanSwim,2,
func_75496_b,isPositionClear,2,
func_75497_a,tryMoveToEntityLiving,2,
func_75498_b,setBreakDoors,2,
func_75499_g,clearPathEntity,2,
func_75500_f,noPath,2,
func_75501_e,onUpdateNavigation,2,
func_75502_i,getEntityPosition,2,
func_75503_j,getPathableYPos,2,
func_75504_d,setAvoidSun,2,
func_75505_d,getPath,2,
func_75506_l,isInLiquid,2,
func_75507_c,getCanBreakDoors,2,
func_75508_h,pathFollow,2,
func_75522_a,canSee,2,
func_75523_a,clearSensingCache,2,
func_75528_a,tick,2,
func_75530_c,spawnZombie,2,
func_75540_b,getVillageList,2,
func_75541_e,isWoodenDoorAt,2,
func_75542_c,addDoorToNewListIfAppropriate,2,
func_75543_d,dropOldestVillagerPosition,2,
func_75544_a,tick,2,
func_75545_e,addNewDoorsToVillageOrCreateVillage,2,
func_75546_a,addUnassignedWoodenDoorsAroundToNewDoorsList,2,
func_75547_b,getVillageDoorAt,2,
func_75548_d,isVillagerPositionPresent,2,
func_75549_c,removeAnnihilatedVillages,2,
func_75550_a,findNearestVillage,2,
func_75551_a,addVillagerPosition,2,
func_75557_k,removeDeadAndOutOfRangeDoors,2,
func_75558_f,getVillageDoorInfoList,2,
func_75559_a,tryGetIronGolemSpawningLocation,2,
func_75560_a,tick,2,
func_75561_d,getTicksSinceLastDoorAdding,2,
func_75562_e,getNumVillagers,2,
func_75563_b,isValidIronGolemSpawningLocation,2,
func_75564_b,findNearestDoor,2,
func_75565_j,removeDeadAndOldAgressors,2,
func_75566_g,isAnnihilated,2,
func_75567_c,getNumVillageDoors,2,
func_75568_b,getVillageRadius,2,
func_75569_c,findNearestDoorUnrestricted,2,
func_75570_a,isInRange,2,
func_75571_b,findNearestVillageAggressor,2,
func_75572_i,updateNumVillagers,2,
func_75573_l,updateVillageRadiusAndCenter,2,
func_75574_f,isBlockDoor,2,
func_75575_a,addOrRenewAgressor,2,
func_75576_a,addVillageDoorInfo,2,
func_75577_a,getCenter,2,
func_75578_e,getVillageDoorAt,2,
func_75579_h,updateNumIronGolems,2,
func_75598_a,getCreatureClass,2,
func_75599_d,getPeacefulCreature,2,
func_75600_c,getCreatureMaterial,2,
func_75601_b,getMaxNumberOfCreature,2,
func_75614_a,addMapping,2,
func_75615_a,createEntityFromNBT,2,
func_75616_a,createEntityByID,2,
func_75617_a,getStringFromID,2,
func_75618_a,addMapping,2,
func_75619_a,getEntityID,2,
func_75620_a,createEntityByName,2,
func_75621_b,getEntityString,2,
func_75630_a,multiplyBy32AndRound,2,
func_75638_b,getSpeed,2,
func_75639_a,limitAngle,2,
func_75640_a,isUpdating,2,
func_75641_c,onUpdateMoveHelper,2,
func_75642_a,setMoveTo,2,
func_75649_a,onUpdateLook,2,
func_75650_a,setLookPosition,2,
func_75651_a,setLookPositionWithEntity,2,
func_75652_a,updateRotation,2,
func_75660_a,setJumping,2,
func_75661_b,doJump,2,
func_75664_a,updateRenderAngles,2,
func_75665_a,computeAngleWithBound,2,
func_75669_b,getObject,2,
func_75670_d,isWatched,2,
func_75671_a,setWatched,2,
func_75672_a,getDataValueId,2,
func_75673_a,setObject,2,
func_75674_c,getObjectType,2,
func_75679_c,getWatchableObjectInt,2,
func_75681_e,getWatchableObjectString,2,
func_75682_a,addObject,2,
func_75683_a,getWatchableObjectByte,2,
func_75684_a,hasObjectChanged,2,
func_75685_c,getAllWatched,2,
func_75687_a,updateWatchedObjectsFromList,0,
func_75688_b,getChanged,2,
func_75691_i,getWatchedObject,2,
func_75692_b,updateObject,2,
func_75693_b,getWatchableObjectShort,2,
func_75734_a,waitForFinish,2,
func_75735_a,queueIO,2,
func_75736_b,processQueue,2,
func_75742_a,loadData,2,
func_75743_a,getUniqueDataId,2,
func_75744_a,saveAllData,2,
func_75745_a,setData,2,
func_75746_b,loadIdCounts,2,
func_75747_a,saveData,2,
func_75752_b,readPlayerData,2,
func_75753_a,writePlayerData,2,
func_75754_f,getAvailablePlayerDat,2,
func_75755_a,saveWorldInfoWithPlayer,2,
func_75756_e,getPlayerNBTManager,2,
func_75757_d,loadWorldInfo,2,
func_75758_b,getMapFileFromName,2,
func_75759_a,flush,2,
func_75760_g,getWorldDirectoryName,2,
func_75761_a,saveWorldInfo,2,
func_75762_c,checkSessionLock,2,
func_75763_a,getChunkLoader,2,
func_75765_b,getWorldDirectory,2,
func_75766_h,setSessionLock,2,
func_75773_a,canContinue,2,
func_75774_a,onUpdateTasks,2,
func_75775_b,canUse,2,
func_75776_a,addTask,2,
func_75777_a,areTasksCompatible,2,
func_75783_h,getCheatsEnabled,0,
func_75784_e,getLastTimePlayed,0,
func_75785_d,requiresConversion,0,
func_75786_a,getFileName,0,
func_75788_b,getDisplayName,0,
func_75789_g,isHardcoreModeEnabled,0,
func_75790_f,getEnumGameType,0,
func_75799_b,getSaveList,0,
func_75800_d,flushCache,2,
func_75801_b,isOldMapFormat,2,
func_75802_e,deleteWorldDirectory,2,
func_75803_c,getWorldInfo,2,
func_75804_a,getSaveLoader,2,
func_75805_a,convertMapFormat,2,
func_75806_a,renameWorld,0,
func_75807_a,deleteFiles,2,
func_75809_f,createFile,2,
func_75810_a,addRegionFilesToCollection,2,
func_75811_a,convertChunks,2,
func_75812_c,getSaveVersion,2,
func_75813_a,convertFile,2,
func_75814_c,writeNextIO,2,
func_75815_a,loadChunk,2,
func_75816_a,saveChunk,2,
func_75817_a,chunkTick,2,
func_75818_b,saveExtraData,2,
func_75819_b,saveExtraChunkData,2,
func_75820_a,writeChunkToNBT,2,
func_75821_a,writeChunkNBTTags,2,
func_75822_a,checkedReadChunkFromNBT,2,
func_75823_a,readChunkFromNBT,2,
func_75824_a,addChunkToPending,2,
func_75829_a,distanceTo,2,
func_75830_a,makeHash,2,
func_75831_a,isAssigned,2,
func_75832_b,distanceToSquared,2,
func_75843_a,format,0,
func_75844_c,dequeue,2,
func_75845_e,isPathEmpty,2,
func_75846_b,sortForward,2,
func_75847_a,sortBack,2,
func_75848_a,clearPath,2,
func_75849_a,addPoint,2,
func_75850_a,changeDistance,2,
func_75853_a,createEntityPath,2,
func_75854_a,openPoint,2,
func_75855_a,canEntityStandAt,2,
func_75856_a,createEntityPathTo,2,
func_75857_a,createEntityPathTo,2,
func_75858_a,getSafePoint,2,
func_75859_a,createEntityPathTo,2,
func_75860_b,findPathOptions,2,
func_75861_a,addToPath,2,
func_75870_c,getFinalPathPoint,2,
func_75871_b,setCurrentPathLength,2,
func_75872_c,setCurrentPathIndex,2,
func_75873_e,getCurrentPathIndex,2,
func_75874_d,getCurrentPathLength,2,
func_75875_a,incrementPathIndex,2,
func_75876_a,isSamePath,2,
func_75877_a,getPathPointFromIndex,2,
func_75878_a,getPosition,2,
func_75879_b,isFinished,2,
func_75880_b,isDestinationSame,2,
func_75881_a,getVectorFromIndex,2,
func_75885_a,cipherOperation,2,
func_75886_a,createTheCipherInstance,2,
func_75887_a,decryptSharedKey,2,
func_75889_b,decryptData,2,
func_75890_a,createNewSharedKey,0,
func_75891_b,generateKeyPair,2,
func_75893_a,digestOperation,2,
func_75894_a,encryptData,0,
func_75895_a,getServerIdHash,2,
func_75896_a,decodePublicKey,2,
func_75901_a,initializeAllBiomeGenerators,2,
func_75902_a,nextInt,2,
func_75903_a,initChunkSeed,2,
func_75904_a,getInts,2,
func_75905_a,initWorldGenSeed,2,
func_75915_a,magnify,2,
func_75918_d,initCraftableStats,2,
func_75924_a,replaceAllSimilarBlocks,2,
func_75925_c,initStats,2,
func_75966_h,initIndependentStat,2,
func_75967_d,isAchievement,2,
func_75971_g,registerStat,2,
func_75984_f,getSpecial,2,
func_75987_b,setSpecial,2,
func_75988_a,setStatStringFormatter,0,
func_75989_e,getDescription,0,
func_75997_a,init,2,
func_76030_b,getValue,2,
func_76031_a,getHash,2,
func_76036_e,removeEntry,2,
func_76037_b,containsItem,2,
func_76038_a,addKey,2,
func_76040_a,insert,2,
func_76041_a,lookup,2,
func_76043_a,getSlotIndex,2,
func_76044_g,computeHash,2,
func_76045_c,lookupEntry,2,
func_76046_c,clearMap,2,
func_76047_h,grow,2,
func_76048_a,copyTo,2,
func_76049_d,removeObject,2,
func_76056_b,setSpawnY,0,
func_76057_l,getLastTimePlayed,0,
func_76058_a,setSpawnX,0,
func_76059_o,isRaining,2,
func_76060_a,setGameType,2,
func_76061_m,isThundering,2,
func_76062_a,setWorldName,2,
func_76063_b,getSeed,2,
func_76064_a,updateTagCompound,2,
func_76065_j,getWorldName,2,
func_76066_a,getNBTTagCompound,2,
func_76067_t,getTerrainType,2,
func_76068_b,setWorldTime,2,
func_76069_a,setThundering,2,
func_76070_v,isInitialized,2,
func_76071_n,getThunderTime,2,
func_76072_h,getPlayerNBTTagCompound,2,
func_76073_f,getWorldTime,2,
func_76074_e,getSpawnZ,2,
func_76075_d,getSpawnY,2,
func_76076_i,getDimension,2,
func_76077_q,getGameType,2,
func_76078_e,setSaveVersion,2,
func_76079_c,getSpawnX,2,
func_76080_g,setRainTime,2,
func_76081_a,setSpawnPosition,2,
func_76082_a,cloneNBTCompound,2,
func_76083_p,getRainTime,2,
func_76084_b,setRaining,2,
func_76085_a,setTerrainType,2,
func_76086_u,areCommandsAllowed,2,
func_76087_c,setSpawnZ,0,
func_76088_k,getSaveVersion,2,
func_76089_r,isMapFeaturesEnabled,2,
func_76090_f,setThunderTime,2,
func_76091_d,setServerInitialized,2,
func_76092_g,getSizeOnDisk,0,
func_76093_s,isHardcoreModeEnabled,2,
func_76123_f,ceiling_float_int,2,
func_76124_d,floor_double_long,2,
func_76125_a,clamp_int,2,
func_76126_a,sin,2,
func_76127_a,average,2,
func_76128_c,floor_double,2,
func_76129_c,sqrt_float,2,
func_76130_a,abs_int,2,
func_76131_a,clamp_float,2,
func_76132_a,abs_max,2,
func_76133_a,sqrt_double,2,
func_76134_b,cos,2,
func_76135_e,abs,2,
func_76136_a,getRandomIntegerInRange,2,
func_76137_a,bucketInt,0,
func_76138_g,wrapAngleTo180_double,2,
func_76139_a,stringNullOrLengthZero,0,
func_76140_b,truncateDoubleToInt,0,
func_76141_d,floor_float,2,
func_76142_g,wrapAngleTo180_float,2,
func_76143_f,ceiling_double_int,2,
func_76145_b,getValue,2,
func_76146_a,getKey,2,
func_76152_e,removeKey,2,
func_76153_b,resizeTable,2,
func_76154_a,copyHashTableTo,2,
func_76155_g,getHashedKey,2,
func_76156_a,createKey,2,
func_76157_a,hash,2,
func_76158_a,getHashIndex,2,
func_76159_d,remove,2,
func_76160_c,getEntry,2,
func_76161_b,containsItem,2,
func_76162_a,getNumHashElements,2,
func_76163_a,add,2,
func_76164_a,getValueByKey,2,
func_76179_a,buildPostString,2,
func_76181_a,getSuitableLanPort,0,
func_76184_a,readFromNBT,2,
func_76185_a,markDirty,2,
func_76186_a,setDirty,2,
func_76187_b,writeToNBT,2,
func_76188_b,isDirty,2,
func_76191_a,updateVisiblePlayers,2,
func_76192_a,updateMPMapData,0,
func_76193_a,getUpdatePacketData,2,
func_76194_a,setColumnDirty,2,
func_76204_a,getPlayersOnMap,2,
func_76217_h,getCanBurn,2,
func_76218_k,isOpaque,2,
func_76219_n,setNoPushMobility,2,
func_76220_a,isSolid,2,
func_76221_f,setRequiresTool,2,
func_76222_j,isReplaceable,2,
func_76223_p,setTranslucent,2,
func_76224_d,isLiquid,2,
func_76225_o,setImmovableMobility,2,
func_76226_g,setBurning,2,
func_76227_m,getMaterialMobility,2,
func_76228_b,blocksLight,2,
func_76229_l,isToolNotRequired,2,
func_76230_c,blocksMovement,2,
func_76231_i,setReplaceable,2,
func_76269_a,getRandomItem,2,
func_76270_a,getTotalWeight,2,
func_76271_a,getRandomItem,2,
func_76272_a,getTotalWeight,2,
func_76273_a,getRandomItem,2,
func_76274_a,getRandomItem,2,
func_76293_a,generateChestContents,2,
func_76304_a,generateNoiseOctaves,2,
func_76305_a,generateNoiseOctaves,2,
func_76308_a,populateNoiseArray,2,
func_76310_a,grad,2,
func_76311_b,lerp,2,
func_76316_a,onInventoryChanged,2,
func_76317_a,clearProfiling,2,
func_76318_c,endStartSection,2,
func_76319_b,endSection,2,
func_76320_a,startSection,2,
func_76321_b,getProfilingData,2,
func_76322_c,getNameOfLastSection,2,
func_76333_a,smooth,0,
func_76337_a,ticksToElapsedTime,0,
func_76338_a,stripControlCodes,0,
func_76340_b,getSecond,2,
func_76341_a,getFirst,2,
func_76345_d,getHungerDamage,2,
func_76346_g,getEntity,2,
func_76347_k,isFireDamage,2,
func_76348_h,setDamageBypassesArmor,2,
func_76349_b,setProjectile,2,
func_76350_n,isDifficultyScaled,2,
func_76351_m,setDifficultyScaled,2,
func_76352_a,isProjectile,2,
func_76353_a,causeArrowDamage,2,
func_76354_b,causeIndirectMagicDamage,2,
func_76355_l,getDamageType,2,
func_76356_a,causeThrownDamage,2,
func_76357_e,canHarmInCreative,2,
func_76358_a,causeMobDamage,2,
func_76359_i,setDamageAllowedInCreativeMode,2,
func_76361_j,setFireDamage,2,
func_76362_a,causeFireballDamage,2,
func_76363_c,isUnblockable,2,
func_76364_f,getSourceOfDamage,2,
func_76365_a,causePlayerDamage,2,
func_76388_g,getEffectiveness,2,
func_76389_a,getDurationString,0,
func_76390_b,setPotionName,2,
func_76392_e,getStatusIconIndex,0,
func_76393_a,getName,2,
func_76394_a,performEffect,2,
func_76395_i,isUsable,2,
func_76396_c,getId,2,
func_76397_a,isReady,2,
func_76398_f,isBadEffect,0,
func_76399_b,setIconIndex,2,
func_76400_d,hasStatusIcon,0,
func_76401_j,getLiquidColor,2,
func_76402_a,affectEntity,2,
func_76403_b,isInstant,2,
func_76404_a,setEffectiveness,2,
func_76445_a,getIntCache,2,
func_76446_a,resetIntCache,2,
func_76452_a,combine,2,
func_76453_d,getEffectName,2,
func_76454_e,deincrementDuration,2,
func_76455_a,onUpdate,2,
func_76456_a,getPotionID,2,
func_76457_b,performEffect,2,
func_76458_c,getAmplifier,2,
func_76459_b,getDuration,2,
func_76463_a,startSnooper,2,
func_76465_c,getCurrentStats,0,
func_76467_g,addJvmArgsToSnooper,2,
func_76468_d,isSnooperRunning,2,
func_76470_e,stopSnooper,2,
func_76471_b,addMemoryStatsToSnooper,2,
func_76484_a,generate,2,
func_76487_a,setScale,2,
func_76489_a,generateLeafNodeList,2,
func_76490_a,layerSize,2,
func_76491_a,generateLeafNode,2,
func_76493_c,leafNodeNeedsBase,2,
func_76494_d,generateLeafNodeBases,2,
func_76495_b,leafSize,2,
func_76496_a,checkBlockLine,2,
func_76497_e,validTreeLocation,2,
func_76498_b,generateLeaves,2,
func_76499_c,generateTrunk,2,
func_76529_b,growVines,2,
func_76536_b,generateVines,2,
func_76543_b,pickMobSpawner,2,
func_76549_c,getChunkInputStream,2,
func_76550_a,createOrLoadRegionFile,2,
func_76551_a,clearRegionFileReferences,2,
func_76552_d,getChunkOutputStream,2,
func_76554_h,getEntrancePortalLocation,2,
func_76555_c,createChunkGenerator,2,
func_76556_a,generateLightBrightnessTable,2,
func_76557_i,getAverageGroundLevel,2,
func_76558_a,registerWorld,2,
func_76559_b,getMoonPhase,2,
func_76560_a,calcSunriseSunsetColors,0,
func_76561_g,isSkyColored,0,
func_76562_b,getFogColor,0,
func_76563_a,calculateCelestialAngle,2,
func_76564_j,getWorldHasVoidParticles,0,
func_76565_k,getVoidFogYFactor,0,
func_76566_a,canCoordinateBeSpawn,2,
func_76567_e,canRespawnHere,2,
func_76568_b,doesXZShowFog,0,
func_76569_d,isSurfaceWorld,2,
func_76570_a,getProviderForDimension,2,
func_76571_f,getCloudHeight,0,
func_76572_b,registerWorldChunkManager,2,
func_76581_a,set,2,
func_76582_a,get,2,
func_76587_i,getBlockStorageArray,2,
func_76588_a,getEntitiesWithinAABBForEntity,2,
func_76589_b,setBlockMetadata,2,
func_76590_a,generateHeightMap,0,
func_76591_a,getBiomeGenForWorldCoords,2,
func_76594_o,enqueueRelightChecks,2,
func_76595_e,propagateSkylightOcclusion,2,
func_76599_g,checkSkylightNeighborHeight,2,
func_76600_a,isAtLocation,2,
func_76601_a,needsSaving,2,
func_76602_a,setStorageArrays,2,
func_76603_b,generateSkylightMap,2,
func_76605_m,getBiomeArray,2,
func_76606_c,getAreLevelsEmpty,2,
func_76607_a,fillChunk,0,
func_76608_a,removeEntityAtIndex,2,
func_76609_d,updateSkylightNeighborHeight,2,
func_76611_b,getHeightValue,2,
func_76612_a,addEntity,2,
func_76613_n,resetRelightChecks,2,
func_76614_a,getSavedLightValue,2,
func_76615_h,relightBlock,2,
func_76616_a,setBiomeArray,2,
func_76617_a,getRandomWithSeed,2,
func_76618_a,getEntitiesOfTypeWithinAAAB,2,
func_76619_d,canBlockSeeTheSky,2,
func_76621_g,isEmpty,2,
func_76622_b,removeEntity,2,
func_76623_d,onChunkUnload,2,
func_76624_a,populateChunk,2,
func_76625_h,getTopFilledSegment,2,
func_76626_d,getPrecipitationHeight,2,
func_76628_c,getBlockMetadata,2,
func_76629_c,getBlockLightValue,2,
func_76630_e,setChunkModified,2,
func_76631_c,onChunkLoad,2,
func_76632_l,getChunkCoordIntPair,2,
func_76633_a,setLightValue,2,
func_76654_b,setExtBlockMetadata,2,
func_76657_c,setExtSkylightValue,2,
func_76658_g,getBlockLSBArray,2,
func_76659_c,setBlocklightArray,2,
func_76660_i,getBlockMSBArray,2,
func_76661_k,getBlocklightArray,2,
